Date,Open,High,Low,Close,Volume,Dividends,StockSplits
2023-06-05,30.34000015258789,31.030000686645508,30.209999084472656,30.809999465942383,770900,0.0,0.0
2023-06-06,30.469999313354492,31.40999984741211,30.200000762939453,31.149999618530273,689700,0.0,0.0
2023-06-07,31.25,31.959999084472656,31.0,31.920000076293945,1392400,0.0,0.0
2023-06-08,31.950000762939453,33.33000183105469,31.59000015258789,32.650001525878906,831400,0.0,0.0
2023-06-09,32.630001068115234,33.77000045776367,32.25,33.540000915527344,685400,0.0,0.0
2023-06-12,33.68000030517578,33.91999816894531,32.93000030517578,33.709999084472656,806400,0.0,0.0
2023-06-13,33.939998626708984,34.65999984741211,33.27000045776367,34.380001068115234,733700,0.0,0.0
2023-06-14,34.310001373291016,35.099998474121094,33.880001068115234,34.189998626708984,692900,0.0,0.0
2023-06-15,33.95000076293945,34.959999084472656,33.58000183105469,34.709999084472656,616300,0.0,0.0
2023-06-16,34.81999969482422,34.81999969482422,33.439998626708984,33.63999938964844,524300,0.0,0.0
2023-06-20,33.5,33.68000030517578,32.90999984741211,33.63999938964844,515100,0.0,0.0
2023-06-21,33.77000045776367,33.900001525878906,32.77000045776367,33.15999984741211,562900,0.0,0.0
2023-06-22,33.099998474121094,33.47999954223633,32.52000045776367,32.630001068115234,365600,0.0,0.0
2023-06-23,32.099998474121094,32.91999816894531,32.029998779296875,32.709999084472656,480700,0.0,0.0
2023-06-26,32.650001525878906,33.310001373291016,32.45000076293945,32.47999954223633,339800,0.0,0.0
2023-06-27,32.689998626708984,32.72999954223633,31.139999389648438,31.149999618530273,793500,0.0,0.0
2023-06-28,31.209999084472656,31.25,30.40999984741211,30.540000915527344,845700,0.0,0.0
2023-06-29,30.549999237060547,31.31999969482422,30.329999923706055,30.8700008392334,519900,0.0,0.0
2023-06-30,31.0,31.479999542236328,30.65999984741211,30.670000076293945,432500,0.0,0.0
2023-07-03,30.670000076293945,31.260000228881836,30.670000076293945,31.1200008392334,254200,0.0,0.0
2023-07-05,31.06999969482422,31.15999984741211,30.520000457763672,30.8799991607666,559100,0.0,0.0
2023-07-06,32.5099983215332,34.16999816894531,32.5099983215332,33.349998474121094,2181900,0.0,0.0
2023-07-07,33.41999816894531,34.91999816894531,33.400001525878906,34.72999954223633,1131100,0.0,0.0
2023-07-10,34.7400016784668,36.59000015258789,34.68000030517578,35.4900016784668,1301000,0.0,0.0
2023-07-11,35.70000076293945,35.9900016784668,34.939998626708984,35.939998626708984,699700,0.0,0.0
2023-07-12,36.5,36.540000915527344,35.04999923706055,36.27000045776367,654800,0.0,0.0
2023-07-13,36.66999816894531,36.70000076293945,35.150001525878906,35.810001373291016,635700,0.0,0.0
2023-07-14,35.790000915527344,36.0,34.45000076293945,34.540000915527344,469700,0.0,0.0
2023-07-17,34.29999923706055,35.459999084472656,34.0,35.310001373291016,681500,0.0,0.0
2023-07-18,35.34000015258789,36.040000915527344,35.33000183105469,35.939998626708984,467900,0.0,0.0
2023-07-19,36.0,36.08000183105469,35.5099983215332,35.84000015258789,541700,0.0,0.0
2023-07-20,35.79999923706055,36.22999954223633,35.029998779296875,35.5099983215332,902600,0.0,0.0
2023-07-21,35.65999984741211,35.75,33.119998931884766,33.90999984741211,962300,0.0,0.0
2023-07-24,33.70000076293945,34.529998779296875,33.70000076293945,34.25,536600,0.0,0.0
2023-07-25,34.15999984741211,34.709999084472656,33.95000076293945,34.29999923706055,346400,0.0,0.0
2023-07-26,34.279998779296875,34.54999923706055,33.90999984741211,34.5,349700,0.0,0.0
2023-07-27,34.959999084472656,35.18000030517578,34.13999938964844,34.27000045776367,494100,0.0,0.0
2023-07-28,34.59000015258789,35.29999923706055,34.220001220703125,35.25,439600,0.0,0.0
2023-07-31,35.91999816894531,36.86000061035156,35.81999969482422,36.59000015258789,1226200,0.0,0.0
2023-08-01,36.11000061035156,36.25,35.2599983215332,35.47999954223633,1076000,0.0,0.0
2023-08-02,36.15999984741211,36.66999816894531,34.720001220703125,34.95000076293945,1187000,0.0,0.0
2023-08-03,35.099998474121094,35.650001525878906,34.95000076293945,35.209999084472656,783300,0.0,0.0
2023-08-04,35.08000183105469,35.349998474121094,34.0099983215332,34.58000183105469,831300,0.0,0.0
2023-08-07,34.72999954223633,36.2599983215332,34.63999938964844,35.88999938964844,585000,0.0,0.0
2023-08-08,35.72999954223633,35.900001525878906,34.939998626708984,35.380001068115234,560900,0.0,0.0
2023-08-09,35.79999923706055,35.9900016784668,34.970001220703125,35.189998626708984,699400,0.0,0.0
2023-08-10,35.279998779296875,35.34000015258789,34.72999954223633,35.06999969482422,487900,0.0,0.0
2023-08-11,34.7599983215332,35.0,34.22999954223633,34.619998931884766,500400,0.0,0.0
2023-08-14,34.599998474121094,34.93000030517578,34.130001068115234,34.790000915527344,361100,0.0,0.0
2023-08-15,34.70000076293945,34.70000076293945,33.7599983215332,34.41999816894531,357000,0.0,0.0
2023-08-16,34.52000045776367,34.52000045776367,34.040000915527344,34.220001220703125,395600,0.0,0.0
2023-08-17,34.20000076293945,34.25,32.22999954223633,32.33000183105469,684800,0.0,0.0
2023-08-18,31.899999618530273,33.290000915527344,31.540000915527344,33.11000061035156,762800,0.0,0.0
2023-08-21,33.2599983215332,33.630001068115234,33.150001525878906,33.619998931884766,359500,0.0,0.0
2023-08-22,33.619998931884766,33.900001525878906,33.130001068115234,33.38999938964844,348000,0.0,0.0
2023-08-23,33.5,34.619998931884766,33.369998931884766,34.310001373291016,369100,0.0,0.0
2023-08-24,34.369998931884766,34.369998931884766,33.400001525878906,33.459999084472656,278900,0.0,0.0
2023-08-25,33.47999954223633,33.63999938964844,32.61000061035156,33.150001525878906,409800,0.0,0.0
2023-08-28,33.38999938964844,33.66999816894531,32.84000015258789,33.060001373291016,249800,0.0,0.0
2023-08-29,32.91999816894531,33.810001373291016,32.650001525878906,33.599998474121094,466800,0.0,0.0
2023-08-30,33.54999923706055,33.599998474121094,33.0,33.029998779296875,607200,0.0,0.0
2023-08-31,33.04999923706055,33.459999084472656,32.869998931884766,33.189998626708984,541300,0.0,0.0
2023-09-01,33.279998779296875,33.709999084472656,32.720001220703125,33.290000915527344,492500,0.0,0.0
2023-09-05,33.13999938964844,33.83000183105469,32.529998779296875,33.790000915527344,489800,0.0,0.0
2023-09-06,34.0,36.06999969482422,34.0,35.56999969482422,848500,0.0,0.0
2023-09-07,35.13999938964844,35.22999954223633,34.02000045776367,34.33000183105469,455800,0.0,0.0
2023-09-08,34.279998779296875,34.880001068115234,34.06999969482422,34.290000915527344,277800,0.0,0.0
2023-09-11,34.650001525878906,35.04999923706055,34.029998779296875,34.189998626708984,349600,0.0,0.0
2023-09-12,32.560001373291016,32.70000076293945,29.75,31.75,2409600,0.0,0.0
2023-09-13,31.8700008392334,31.8700008392334,30.559999465942383,30.860000610351562,644300,0.0,0.0
2023-09-14,30.899999618530273,31.670000076293945,30.760000228881836,31.25,486100,0.0,0.0
2023-09-15,31.0,31.149999618530273,29.65999984741211,29.969999313354492,642100,0.0,0.0
2023-09-18,30.34000015258789,31.239999771118164,30.31999969482422,30.510000228881836,702200,0.0,0.0
2023-09-19,30.84000015258789,31.420000076293945,30.56999969482422,31.209999084472656,370600,0.0,0.0
2023-09-20,31.350000381469727,31.84000015258789,30.850000381469727,30.93000030517578,476600,0.0,0.0
2023-09-21,30.600000381469727,30.690000534057617,30.100000381469727,30.1299991607666,320900,0.0,0.0
2023-09-22,30.1200008392334,30.219999313354492,29.559999465942383,30.0,235300,0.0,0.0
2023-09-25,29.90999984741211,30.219999313354492,29.6200008392334,30.1200008392334,219800,0.0,0.0
2023-09-26,30.079999923706055,30.489999771118164,29.84000015258789,30.079999923706055,222100,0.0,0.0
2023-09-27,30.15999984741211,30.6200008392334,30.149999618530273,30.5,268300,0.0,0.0
2023-09-28,30.559999465942383,31.0,30.18000030517578,30.670000076293945,260700,0.0,0.0
2023-09-29,30.979999542236328,31.3799991607666,30.6200008392334,30.6299991607666,174500,0.0,0.0
2023-10-02,30.520000457763672,31.440000534057617,30.520000457763672,31.149999618530273,309100,0.0,0.0
2023-10-03,31.3700008392334,31.3700008392334,29.760000228881836,30.09000015258789,372500,0.0,0.0
2023-10-04,29.719999313354492,30.469999313354492,29.6299991607666,30.399999618530273,192100,0.0,0.0
2023-10-05,30.299999237060547,30.450000762939453,28.489999771118164,28.969999313354492,535000,0.0,0.0
2023-10-06,28.540000915527344,30.219999313354492,28.5,30.020000457763672,448500,0.0,0.0
2023-10-09,29.31999969482422,29.34000015258789,27.969999313354492,28.270000457763672,1186000,0.0,0.0
2023-10-10,28.5,29.579999923706055,28.3700008392334,28.84000015258789,456700,0.0,0.0
2023-10-11,28.75,29.3799991607666,28.65999984741211,29.170000076293945,513500,0.0,0.0
2023-10-12,28.989999771118164,28.989999771118164,27.329999923706055,27.559999465942383,790500,0.0,0.0
2023-10-13,27.290000915527344,27.690000534057617,25.93000030517578,25.969999313354492,1260700,0.0,0.0
2023-10-16,25.969999313354492,27.459999084472656,25.40999984741211,27.270000457763672,615600,0.0,0.0
2023-10-17,27.0,27.59000015258789,26.940000534057617,27.040000915527344,307100,0.0,0.0
2023-10-18,26.68000030517578,26.84000015258789,26.149999618530273,26.290000915527344,398800,0.0,0.0
2023-10-19,26.290000915527344,26.479999542236328,25.90999984741211,26.030000686645508,329000,0.0,0.0
2023-10-20,25.899999618530273,25.940000534057617,25.239999771118164,25.610000610351562,330300,0.0,0.0
2023-10-23,25.0,25.65999984741211,24.739999771118164,25.260000228881836,409500,0.0,0.0
2023-10-24,25.399999618530273,26.309999465942383,25.399999618530273,26.299999237060547,393800,0.0,0.0
2023-10-25,26.209999084472656,26.260000228881836,25.389999389648438,25.579999923706055,289600,0.0,0.0
2023-10-26,25.440000534057617,25.510000228881836,24.329999923706055,24.65999984741211,449600,0.0,0.0
2023-10-27,24.950000762939453,25.110000610351562,24.15999984741211,24.350000381469727,637600,0.0,0.0
2023-10-30,24.829999923706055,25.18000030517578,24.709999084472656,24.860000610351562,549100,0.0,0.0
2023-10-31,25.139999389648438,25.690000534057617,25.0,25.399999618530273,642800,0.0,0.0
2023-11-01,27.479999542236328,27.84000015258789,26.479999542236328,27.010000228881836,1165400,0.0,0.0
2023-11-02,27.3700008392334,27.8700008392334,27.0,27.770000457763672,590600,0.0,0.0
2023-11-03,27.959999084472656,28.959999084472656,27.780000686645508,28.56999969482422,495700,0.0,0.0
2023-11-06,28.510000228881836,28.68000030517578,28.149999618530273,28.510000228881836,333100,0.0,0.0
2023-11-07,28.530000686645508,28.829999923706055,28.239999771118164,28.510000228881836,277500,0.0,0.0
2023-11-08,28.559999465942383,28.68000030517578,28.280000686645508,28.450000762939453,210800,0.0,0.0
2023-11-09,28.65999984741211,28.75,27.1299991607666,27.18000030517578,279400,0.0,0.0
2023-11-10,27.239999771118164,28.0,26.850000381469727,27.940000534057617,339300,0.0,0.0
2023-11-13,27.75,27.81999969482422,27.299999237060547,27.489999771118164,210000,0.0,0.0
2023-11-14,28.0,29.110000610351562,28.0,28.469999313354492,560100,0.0,0.0
2023-11-15,28.59000015258789,29.260000228881836,28.559999465942383,28.739999771118164,195200,0.0,0.0
2023-11-16,28.899999618530273,28.920000076293945,27.770000457763672,27.850000381469727,217200,0.0,0.0
2023-11-17,27.860000610351562,28.3799991607666,27.709999084472656,28.280000686645508,176000,0.0,0.0
2023-11-20,28.5,28.950000762939453,28.479999542236328,28.649999618530273,173200,0.0,0.0
2023-11-21,28.489999771118164,28.489999771118164,27.959999084472656,28.229999542236328,291000,0.0,0.0
2023-11-22,28.3799991607666,28.979999542236328,28.360000610351562,28.90999984741211,310500,0.0,0.0
2023-11-24,28.860000610351562,28.860000610351562,28.469999313354492,28.6200008392334,120900,0.0,0.0
2023-11-27,28.610000610351562,29.190000534057617,28.3799991607666,28.719999313354492,319500,0.0,0.0
2023-11-28,28.729999542236328,29.049999237060547,28.530000686645508,28.8700008392334,266700,0.0,0.0
2023-11-29,29.020000457763672,29.440000534057617,28.770000457763672,28.93000030517578,248200,0.0,0.0
2023-11-30,29.149999618530273,29.149999618530273,27.959999084472656,28.239999771118164,281300,0.0,0.0
2023-12-01,28.239999771118164,28.6200008392334,28.010000228881836,28.40999984741211,227000,0.0,0.0
2023-12-04,28.09000015258789,28.56999969482422,28.049999237060547,28.31999969482422,264100,0.0,0.0
2023-12-05,27.93000030517578,27.93000030517578,27.170000076293945,27.530000686645508,382700,0.0,0.0
2023-12-06,27.84000015258789,28.170000076293945,27.3799991607666,27.40999984741211,280600,0.0,0.0
2023-12-07,27.59000015258789,27.93000030517578,27.450000762939453,27.799999237060547,397700,0.0,0.0
2023-12-08,27.799999237060547,28.06999969482422,27.5,27.8799991607666,178600,0.0,0.0
2023-12-11,27.739999771118164,27.790000915527344,27.25,27.309999465942383,246300,0.0,0.0
2023-12-12,28.1299991607666,29.920000076293945,27.65999984741211,29.739999771118164,867900,0.0,0.0
2023-12-13,29.639999389648438,32.54999923706055,29.639999389648438,32.349998474121094,1000300,0.0,0.0
2023-12-14,32.349998474121094,32.9900016784668,31.549999237060547,32.43000030517578,568000,0.0,0.0
2023-12-15,32.75,32.75,31.299999237060547,31.559999465942383,384800,0.0,0.0
2023-12-18,31.5,31.610000610351562,30.440000534057617,30.90999984741211,555500,0.0,0.0
2023-12-19,30.90999984741211,31.559999465942383,30.469999313354492,30.780000686645508,372300,0.0,0.0
2023-12-20,30.579999923706055,30.84000015258789,29.68000030517578,29.729999542236328,293300,0.0,0.0
2023-12-21,29.950000762939453,30.860000610351562,29.90999984741211,30.399999618530273,346200,0.0,0.0
2023-12-22,30.40999984741211,30.790000915527344,29.899999618530273,30.049999237060547,249300,0.0,0.0
2023-12-26,30.100000381469727,30.950000762939453,29.860000610351562,30.719999313354492,290200,0.0,0.0
2023-12-27,30.940000534057617,31.31999969482422,30.670000076293945,30.959999084472656,281600,0.0,0.0
2023-12-28,31.0,31.600000381469727,30.90999984741211,31.25,324100,0.0,0.0
2023-12-29,31.110000610351562,31.559999465942383,30.829999923706055,30.8700008392334,253200,0.0,0.0
2024-01-02,30.760000228881836,30.809999465942383,30.079999923706055,30.329999923706055,417900,0.0,0.0
2024-01-03,30.139999389648438,30.139999389648438,29.3799991607666,29.510000228881836,508900,0.0,0.0
2024-01-04,29.600000381469727,29.729999542236328,28.93000030517578,29.139999389648438,277000,0.0,0.0
2024-01-05,29.020000457763672,29.350000381469727,28.469999313354492,28.760000228881836,335900,0.0,0.0
2024-01-08,29.030000686645508,29.270000457763672,28.940000534057617,29.010000228881836,214300,0.0,0.0
2024-01-09,28.639999389648438,29.299999237060547,28.559999465942383,28.979999542236328,184400,0.0,0.0
2024-01-10,28.899999618530273,28.950000762939453,28.15999984741211,28.40999984741211,286200,0.0,0.0
2024-01-11,28.530000686645508,29.25,28.299999237060547,28.889999389648438,319600,0.0,0.0
2024-01-12,29.0,29.15999984741211,28.469999313354492,28.649999618530273,241000,0.0,0.0
2024-01-16,28.5,29.09000015258789,28.450000762939453,28.68000030517578,342100,0.0,0.0
2024-01-17,28.270000457763672,28.31999969482422,27.649999618530273,28.219999313354492,258600,0.0,0.0
2024-01-18,28.600000381469727,28.780000686645508,28.18000030517578,28.459999084472656,170500,0.0,0.0
2024-01-19,28.56999969482422,28.729999542236328,28.200000762939453,28.719999313354492,214300,0.0,0.0
2024-01-22,29.139999389648438,30.100000381469727,29.100000381469727,29.809999465942383,482800,0.0,0.0
2024-01-23,30.049999237060547,30.34000015258789,29.450000762939453,29.790000915527344,244600,0.0,0.0
2024-01-24,30.280000686645508,30.3700008392334,29.950000762939453,30.139999389648438,305000,0.0,0.0
2024-01-25,30.43000030517578,31.059999465942383,29.760000228881836,29.989999771118164,375700,0.0,0.0
2024-01-26,30.139999389648438,30.8799991607666,30.059999465942383,30.75,289100,0.0,0.0
2024-01-29,31.100000381469727,31.3799991607666,30.989999771118164,31.200000762939453,256400,0.0,0.0
2024-01-30,31.15999984741211,31.209999084472656,30.510000228881836,30.649999618530273,182600,0.0,0.0
2024-01-31,30.440000534057617,30.440000534057617,29.170000076293945,29.450000762939453,411800,0.0,0.0
2024-02-01,29.670000076293945,29.670000076293945,28.540000915527344,29.360000610351562,548000,0.0,0.0
2024-02-02,29.350000381469727,29.360000610351562,28.700000762939453,29.1200008392334,327400,0.0,0.0
2024-02-05,29.260000228881836,29.979999542236328,28.700000762939453,29.670000076293945,388800,0.0,0.0
2024-02-06,29.6200008392334,29.84000015258789,28.600000381469727,29.469999313354492,686800,0.0,0.0
2024-02-07,25.860000610351562,26.700000762939453,23.350000381469727,23.540000915527344,4278100,0.0,0.0
2024-02-08,23.329999923706055,23.940000534057617,22.649999618530273,23.610000610351562,1848700,0.0,0.0
2024-02-09,23.899999618530273,24.270000457763672,23.329999923706055,23.889999389648438,918200,0.0,0.0
2024-02-12,23.8799991607666,24.6299991607666,23.799999237060547,23.829999923706055,948700,0.0,0.0
2024-02-13,23.34000015258789,23.34000015258789,22.280000686645508,22.3799991607666,1626500,0.0,0.0
2024-02-14,22.579999923706055,23.079999923706055,22.459999084472656,22.809999465942383,813700,0.0,0.0
2024-02-15,23.079999923706055,23.81999969482422,23.06999969482422,23.420000076293945,873100,0.0,0.0
2024-02-16,23.40999984741211,23.459999084472656,22.959999084472656,23.200000762939453,427400,0.0,0.0
2024-02-20,24.489999771118164,24.5,23.280000686645508,23.309999465942383,1066400,0.0,0.0
2024-02-21,23.34000015258789,23.40999984741211,22.790000915527344,23.059999465942383,527200,0.0,0.0
2024-02-22,23.270000457763672,23.329999923706055,22.549999237060547,22.75,539400,0.0,0.0
2024-02-23,22.799999237060547,23.09000015258789,22.3799991607666,22.899999618530273,460900,0.0,0.0
2024-02-26,22.899999618530273,23.100000381469727,22.6200008392334,22.700000762939453,323600,0.0,0.0
2024-02-27,22.899999618530273,23.549999237060547,22.6299991607666,23.239999771118164,443100,0.0,0.0
2024-02-28,23.200000762939453,23.200000762939453,22.670000076293945,22.809999465942383,334000,0.0,0.0
2024-02-29,22.93000030517578,23.030000686645508,22.649999618530273,22.950000762939453,302600,0.0,0.0
2024-03-01,23.0,23.739999771118164,22.90999984741211,23.360000610351562,506800,0.0,0.0
2024-03-04,23.3700008392334,23.489999771118164,22.549999237060547,22.690000534057617,463600,0.0,0.0
2024-03-05,22.5,22.56999969482422,22.15999984741211,22.520000457763672,559400,0.0,0.0
2024-03-06,22.790000915527344,23.0,22.200000762939453,22.309999465942383,430600,0.0,0.0
2024-03-07,22.559999465942383,23.0,22.5,22.520000457763672,396000,0.0,0.0
2024-03-08,22.530000686645508,22.670000076293945,21.8700008392334,21.889999389648438,671900,0.0,0.0
2024-03-11,21.889999389648438,22.770000457763672,21.81999969482422,22.56999969482422,594600,0.0,0.0
2024-03-12,22.610000610351562,22.8700008392334,22.31999969482422,22.809999465942383,321200,0.0,0.0
2024-03-13,22.639999389648438,23.079999923706055,22.479999542236328,22.950000762939453,522800,0.0,0.0
2024-03-14,23.0,23.030000686645508,22.020000457763672,22.219999313354492,391100,0.0,0.0
2024-03-15,22.219999313354492,22.479999542236328,22.09000015258789,22.280000686645508,264300,0.0,0.0
2024-03-18,22.399999618530273,22.399999618530273,21.459999084472656,21.579999923706055,911000,0.0,0.0
2024-03-19,21.549999237060547,21.899999618530273,21.360000610351562,21.81999969482422,312000,0.0,0.0
2024-03-20,21.8799991607666,22.450000762939453,21.709999084472656,22.350000381469727,336700,0.0,0.0
2024-03-21,22.420000076293945,22.559999465942383,22.200000762939453,22.5,436700,0.0,0.0
2024-03-22,22.520000457763672,22.760000228881836,22.25,22.68000030517578,428800,0.0,0.0
2024-03-25,22.709999084472656,23.030000686645508,22.18000030517578,22.25,405700,0.0,0.0
2024-03-26,22.329999923706055,22.760000228881836,22.329999923706055,22.450000762939453,294500,0.0,0.0
2024-03-27,22.600000381469727,22.610000610351562,22.059999465942383,22.360000610351562,269100,0.0,0.0
2024-03-28,22.440000534057617,22.690000534057617,22.360000610351562,22.479999542236328,279700,0.0,0.0
2024-04-01,22.610000610351562,22.649999618530273,21.799999237060547,21.8799991607666,411300,0.0,0.0
2024-04-02,21.700000762939453,21.81999969482422,21.440000534057617,21.549999237060547,277300,0.0,0.0
2024-04-03,21.399999618530273,21.6299991607666,21.299999237060547,21.520000457763672,315100,0.0,0.0
2024-04-04,21.600000381469727,22.030000686645508,21.350000381469727,21.3700008392334,439700,0.0,0.0
2024-04-05,21.309999465942383,21.440000534057617,21.020000457763672,21.110000610351562,265300,0.0,0.0
