Open,High,Low,Close,Volume
3.07,3.07,3.07,3.07,820
3.1,3.1,3.07,3.07,8221
3.14,3.14,3.14,3.14,2064
3.15,3.15,3.15,3.15,320
3.19,3.19,3.13,3.13,71160
3.05,3.16,3.05,3.15,201700
3.1,3.1,3.1,3.1,10000
3.08,3.09,3.08,3.09,18000
3.08,3.08,3.08,3.08,5300
3.06,3.08,3.06,3.08,32563
3.06,3.06,3.06,3.06,515
3.06,3.06,3.06,3.06,3010
3.06,3.06,3.06,3.06,6000
3.05,3.05,3.05,3.05,5500
3.04,3.04,3.04,3.04,493
3.0,3.0,3.0,3.0,555
3.02,3.02,3.02,3.02,100
3.01,3.01,3.01,3.01,1218
3.01,3.01,3.01,3.01,1761
3.02,3.02,3.02,3.02,555
3.02,3.02,3.02,3.02,320
3.02,3.02,3.02,3.02,165
2.99,2.99,2.99,2.99,10633
3.05,3.05,3.05,3.05,160
3.06,3.06,3.05,3.05,1000
3.07,3.07,3.07,3.07,200
3.07,3.07,3.07,3.07,100
3.08,3.08,3.05,3.05,123095
3.07,3.08,3.07,3.07,261746
3.08,3.08,3.07,3.07,40594
3.08,3.08,3.08,3.08,3881
3.08,3.08,3.08,3.08,6667
3.05,3.05,3.05,3.05,320
3.06,3.06,3.06,3.06,50
3.06,3.06,3.06,3.06,250
3.06,3.06,3.06,3.06,500
3.02,3.02,3.02,3.02,11291
3.03,3.05,3.0,3.05,50500
3.07,3.07,3.06,3.06,88709
3.08,3.08,3.06,3.06,100000
3.11,3.11,3.11,3.11,15423
3.13,3.16,3.1,3.1,100001
3.11,3.11,3.11,3.11,10706
3.16,3.16,3.12,3.12,105904
3.19,3.19,3.19,3.19,2292
3.18,3.19,3.18,3.19,13676
3.26,3.26,3.26,3.26,500
3.19,3.19,3.19,3.19,265
3.18,3.19,3.18,3.19,2628
3.15,3.15,3.15,3.15,342652
3.2,3.2,3.19,3.19,714
3.2,3.21,3.2,3.2,1393
3.27,3.27,3.27,3.27,1000
3.2,3.2,3.2,3.2,470
3.16,3.19,3.16,3.17,119761
3.13,3.13,3.1,3.12,162114
3.12,3.12,3.12,3.12,11826
3.14,3.14,3.14,3.14,321
3.12,3.12,3.12,3.12,9224
3.14,3.14,3.14,3.14,10889
3.15,3.15,3.03,3.14,381573
3.15,3.15,3.15,3.15,2931
3.16,3.16,3.16,3.16,11141
3.11,3.11,3.11,3.11,2988
3.21,3.21,3.21,3.21,50
3.1,3.1,3.1,3.1,2099
3.15,3.15,3.12,3.12,1000
3.16,3.16,3.15,3.15,24000
3.11,3.15,3.11,3.15,77046
3.25,3.25,3.25,3.25,100
3.15,3.15,3.15,3.15,3
3.13,3.13,3.13,3.13,1500
3.2,3.2,3.13,3.15,15098
3.13,3.13,3.11,3.11,40000
3.16,3.16,3.16,3.16,8749
3.15,3.15,3.13,3.14,74720
3.17,3.19,3.15,3.18,156634
3.2,3.2,3.2,3.2,10481
3.24,3.24,3.24,3.24,96
3.23,3.23,3.2,3.22,40000
3.2,3.23,3.2,3.23,164412
3.22,3.22,3.2,3.21,48107
3.27,3.27,3.23,3.23,1160
3.23,3.23,3.23,3.23,19920
3.24,3.24,3.23,3.24,41901
3.26,3.3,3.26,3.3,101889
3.24,3.28,3.24,3.28,4900
3.27,3.27,3.27,3.27,500
3.22,3.24,3.22,3.23,100880
3.21,3.21,3.19,3.19,55000
3.22,3.22,3.18,3.19,129177
3.17,3.21,3.17,3.21,73000
3.18,3.18,3.16,3.16,250
3.18,3.18,3.18,3.18,382
3.16,3.16,3.16,3.16,1200
3.22,3.22,3.19,3.19,14870
3.15,3.15,3.15,3.15,42
3.16,3.17,3.13,3.17,35084
3.14,3.16,3.14,3.16,5382
3.14,3.18,3.14,3.18,210255
3.17,3.17,3.15,3.17,65340
3.2,3.2,3.2,3.2,353052
3.21,3.21,3.2,3.2,335653
3.2,3.2,3.2,3.2,15000
3.21,3.26,3.17,3.26,260221
3.21,3.21,3.21,3.21,260
3.22,3.22,3.22,3.22,31
3.22,3.22,3.22,3.22,1000
3.24,3.24,3.23,3.23,525
3.19,3.19,3.19,3.19,2250
3.19,3.23,3.17,3.23,272504
3.29,3.29,3.25,3.25,350
3.25,3.25,3.16,3.16,60011
3.3,3.3,3.3,3.3,50
3.23,3.25,3.17,3.25,32475
3.3,3.3,3.25,3.25,1550
3.23,3.23,3.21,3.22,3080
3.3,3.3,3.3,3.3,50
3.23,3.23,3.2,3.22,84145
3.17,3.17,3.17,3.17,269
3.32,3.32,3.17,3.28,101196
3.15,3.16,3.15,3.16,6922
3.32,3.32,3.08,3.15,43168
3.16,3.16,3.16,3.16,1365
3.24,3.24,3.17,3.18,20979
3.18,3.32,3.18,3.32,11
3.33,3.33,3.17,3.17,11264
3.26,3.26,3.16,3.16,89291
3.24,3.24,3.24,3.24,200
3.31,3.31,3.31,3.31,71
3.3,3.3,3.25,3.25,40323
3.28,3.28,3.28,3.28,1065
3.37,3.37,3.3,3.3,530
3.29,3.33,3.29,3.3,42807
3.29,3.32,3.29,3.32,51
3.36,3.36,3.36,3.36,10
3.4,3.4,3.33,3.38,41603
3.3,3.37,3.3,3.34,29852020
3.23,3.35,3.23,3.34,14915579
3.28,3.28,3.28,3.28,136
3.34,3.34,3.34,3.34,5
3.29,3.29,3.26,3.26,19390
3.34,3.34,3.28,3.28,2060
3.34,3.34,3.26,3.26,110
3.25,3.29,3.25,3.28,9207
3.26,3.31,3.26,3.31,567110
3.31,3.34,3.31,3.34,300
3.3,3.3,3.3,3.3,280
3.3,3.31,3.3,3.31,10797
3.27,3.27,3.27,3.27,8010
3.22,3.26,3.22,3.22,540720
3.35,3.35,3.35,3.35,10
3.21,3.24,3.21,3.24,11770
3.34,3.34,3.2,3.3,18655
3.21,3.31,3.21,3.31,11590
3.24,3.24,3.21,3.24,1144
3.23,3.23,3.22,3.23,55577
3.35,3.35,3.28,3.29,2407
3.29,3.29,3.26,3.26,2225
3.31,3.31,3.31,3.31,10
3.27,3.27,3.23,3.26,1122
3.34,3.34,3.24,3.34,1672
3.34,3.34,3.26,3.31,468
3.23,3.23,3.23,3.23,100
3.26,3.35,3.24,3.35,53760
3.25,3.28,3.25,3.25,37192
3.35,3.35,3.35,3.35,100
3.26,3.29,3.25,3.29,5520
3.3,3.35,3.26,3.35,12979
3.33,3.35,3.3,3.34,11307
3.33,3.38,3.31,3.38,178694
3.28,3.33,3.26,3.33,53536
3.32,3.32,3.32,3.32,10
3.38,3.38,3.27,3.27,24364
3.31,3.31,3.28,3.28,21058
3.3,3.3,3.27,3.27,3744
3.25,3.3,3.22,3.27,44544
3.34,3.34,3.23,3.3,29071
3.3,3.3,3.3,3.3,10600
3.25,3.3,3.22,3.3,300075
3.33,3.33,3.3,3.3,310
3.29,3.3,3.27,3.3,1290
3.2,3.2,3.17,3.17,14922
3.29,3.29,3.29,3.29,5200
3.34,3.34,3.22,3.34,925
3.27,3.32,3.27,3.32,60
3.2,3.28,3.2,3.2,82583
3.3,3.31,3.3,3.31,200
3.2,3.27,3.2,3.26,14275
3.22,3.27,3.22,3.27,15000
3.22,3.28,3.22,3.27,1016042
3.35,3.35,3.22,3.22,9400
3.22,3.29,3.22,3.29,5004
3.28,3.28,3.22,3.22,6000
3.2,3.25,3.2,3.25,5642
3.19,3.35,3.19,3.35,33000
3.2,3.2,3.2,3.2,3000
3.3,3.3,3.21,3.22,29629
3.22,3.24,3.19,3.24,46391
3.17,3.17,3.17,3.17,3000
3.17,3.17,3.17,3.17,3000
3.2,3.2,3.2,3.2,150
3.19,3.19,3.19,3.19,4050
3.18,3.19,3.16,3.19,203923
3.18,3.18,3.18,3.18,3000
3.18,3.18,3.18,3.18,5000
3.29,3.29,3.29,3.29,17902
3.22,3.24,3.22,3.24,12821
3.26,3.26,3.17,3.26,89550
3.2,3.2,3.18,3.18,10500
3.26,3.26,3.21,3.22,39437
3.25,3.26,3.25,3.26,7360
3.25,3.25,3.25,3.25,500
3.3,3.3,3.25,3.25,4438
3.26,3.26,3.26,3.26,30
3.25,3.25,3.25,3.25,3000
3.3,3.3,3.29,3.29,440
3.26,3.27,3.21,3.27,47131
3.19,3.28,3.19,3.27,9032
3.27,3.27,3.27,3.27,3000
3.25,3.26,3.25,3.26,6000
3.26,3.26,3.25,3.25,38436
3.31,3.31,3.19,3.19,130312
3.34,3.34,3.32,3.32,5042
3.33,3.33,3.33,3.33,19900
3.33,3.34,3.33,3.33,15600
3.33,3.33,3.32,3.32,17710
3.34,3.34,3.34,3.34,3000
3.32,3.37,3.32,3.35,3559
3.32,3.32,3.31,3.31,11964
3.33,3.35,3.32,3.32,13792
3.37,3.37,3.33,3.33,10248
3.37,3.39,3.37,3.38,9102
3.4,3.4,3.36,3.37,6730
3.45,3.45,3.32,3.36,2450
3.35,3.35,3.32,3.35,3750
3.27,3.46,3.27,3.38,201134
3.3,3.3,3.28,3.28,650
3.28,3.28,3.27,3.27,4172
3.29,3.29,3.29,3.29,3550
3.26,3.26,3.26,3.26,5200
3.27,3.28,3.27,3.28,5865
3.27,3.27,3.27,3.27,100
3.24,3.26,3.24,3.25,10870
3.23,3.23,3.23,3.23,200
3.24,3.24,3.22,3.22,10100
3.23,3.23,3.22,3.22,35000
3.27,3.27,3.24,3.24,101020
3.34,3.34,3.2,3.25,104276
3.23,3.24,3.23,3.24,1546
3.24,3.24,3.24,3.24,200
3.24,3.24,3.21,3.22,1365013
3.26,3.26,3.26,3.26,100
3.28,3.28,3.26,3.26,8010
3.27,3.27,3.27,3.27,100
3.28,3.28,3.28,3.28,100
3.31,3.31,3.29,3.29,947
3.24,3.27,3.24,3.27,8125
3.24,3.25,3.24,3.24,29462
3.31,3.31,3.21,3.21,437478
3.32,3.33,3.31,3.33,44355
3.33,3.33,3.29,3.32,417549
3.38,3.38,3.36,3.36,15100
3.4,3.4,3.37,3.4,189907
3.35,3.35,3.35,3.35,150000
3.42,3.42,3.42,3.42,1100
3.38,3.39,3.38,3.39,20243
3.38,3.38,3.34,3.34,130797
3.35,3.39,3.35,3.38,778053
3.39,3.39,3.36,3.36,11578
3.35,3.35,3.34,3.34,318000
3.36,3.38,3.35,3.38,353260
3.38,3.39,3.36,3.39,355138
3.39,3.39,3.39,3.39,400
3.39,3.39,3.39,3.39,10350
3.39,3.39,3.39,3.39,34453
3.41,3.41,3.39,3.39,5400
3.41,3.41,3.41,3.41,3100
3.38,3.38,3.38,3.38,3000
3.4,3.4,3.37,3.37,224068
3.41,3.41,3.4,3.4,29000
3.39,3.4,3.39,3.39,330763
3.38,3.38,3.37,3.37,115186
3.35,3.36,3.35,3.36,15000
3.36,3.36,3.35,3.35,5200
3.36,3.38,3.35,3.35,112209
3.34,3.35,3.34,3.35,40000
3.41,3.41,3.29,3.37,603730
3.47,3.47,3.41,3.41,13160
3.51,3.51,3.47,3.47,23817
3.54,3.54,3.52,3.54,15590
3.55,3.55,3.52,3.52,5100
3.55,3.55,3.48,3.52,129893
3.52,3.52,3.5,3.5,126144
3.55,3.55,3.54,3.55,63587
3.52,3.55,3.52,3.54,1077909
3.51,3.52,3.5,3.51,452775
3.51,3.51,3.5,3.51,529742
3.51,3.51,3.5,3.5,19349
3.54,3.54,3.5,3.51,299098
3.5,3.52,3.5,3.51,2960
3.51,3.51,3.48,3.49,85658
3.55,3.55,3.5,3.54,972
3.54,3.54,3.51,3.52,67431
3.53,3.54,3.53,3.53,198977
3.52,3.54,3.51,3.53,1266675
3.51,3.51,3.49,3.49,54100
3.55,3.56,3.5,3.5,296087
3.55,3.56,3.54,3.54,46859
3.54,3.56,3.51,3.51,45385
3.54,3.54,3.54,3.54,4243
3.55,3.58,3.54,3.58,1150000
3.55,3.57,3.53,3.55,383216
3.56,3.56,3.51,3.55,619705
3.5,3.55,3.42,3.5,1692617
3.46,3.5,3.46,3.5,52895
3.49,3.49,3.46,3.47,96111
3.45,3.45,3.43,3.45,222920
3.49,3.49,3.39,3.42,317451
3.52,3.53,3.5,3.52,1374929
3.53,3.54,3.52,3.52,86695
3.54,3.55,3.53,3.53,88790
3.58,3.58,3.55,3.55,67380
3.61,3.61,3.57,3.57,1053140
3.62,3.62,3.58,3.62,2466740
3.53,3.61,3.5,3.61,3825290
3.61,3.61,3.5,3.51,1782226
3.68,3.68,3.58,3.62,705989
3.71,3.75,3.65,3.66,1186426
3.9,3.9,3.68,3.71,9884245
